Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2022-4-12 04,SUPPORT_30,4/12/2022 4:00,163.352,163.412,163.096,163.214,5089,163.3886
2022-4-12 05,SUPPORT_30,4/12/2022 5:00,163.214,163.417,163.089,163.285,2864,163.3708
2022-4-12 15,SUPPORT_31,4/12/2022 15:00,163.39,163.422,162.783,163.012,9399,163.3544
2022-4-12 16,SUPPORT_31,4/12/2022 16:00,163.012,163.376,162.971,163.306,11012,163.3513
2022-4-12 21,SUPPORT_32,4/12/2022 21:00,162.974,162.975,162.845,162.912,2650,163.1863
2022-4-12 22,SUPPORT_32,4/12/2022 22:00,162.911,162.958,162.868,162.952,2307,163.1417
2022-4-12 23,SUPPORT_33,4/12/2022 23:00,162.95,163.03,162.892,162.938,924,163.0917
2022-4-13 00,SUPPORT_33,4/13/2022 0:00,162.875,163.008,162.832,162.98,452,163.0508
2022-4-13 06,SUPPORT_34,4/13/2022 6:00,163.395,163.397,163.229,163.304,3293,163.1023
2022-4-13 07,SUPPORT_34,4/13/2022 7:00,163.305,163.33,163.227,163.318,2916,163.1429
2022-4-13 15,SUPPORT_35,4/13/2022 15:00,163.559,163.729,163.49,163.582,7889,163.6509
2022-4-13 16,SUPPORT_35,4/13/2022 16:00,163.584,163.72,163.395,163.689,8964,163.6894
2022-4-14 02,SUPPORT_36,4/14/2022 2:00,164.734,164.746,164.433,164.442,2848,164.4826
2022-4-14 03,SUPPORT_36,4/14/2022 3:00,164.444,164.727,164.347,164.6,5876,164.5533
2022-4-14 06,SUPPORT_37,4/14/2022 6:00,164.557,164.589,164.354,164.464,3205,164.6211
2022-4-14 07,SUPPORT_37,4/14/2022 7:00,164.464,164.635,164.448,164.568,3264,164.6126
2022-4-14 10,SUPPORT_38,4/14/2022 10:00,164.63,164.685,164.261,164.567,6831,164.58
2022-4-14 11,SUPPORT_38,4/14/2022 11:00,164.563,164.722,164.545,164.682,5731,164.5752
2022-4-14 16,SUPPORT_39,4/14/2022 16:00,164.386,164.48,164.154,164.175,11150,164.5228
2022-4-14 17,SUPPORT_39,4/14/2022 17:00,164.176,164.282,164.021,164.231,9487,164.4891
2022-4-14 23,SUPPORT_40,4/14/2022 23:00,164.66,164.708,164.356,164.409,1165,164.4433
2022-4-15 00,SUPPORT_40,4/15/2022 0:00,164.533,164.608,164.393,164.544,1175,164.4578
2022-4-15 08,SUPPORT_41,4/15/2022 8:00,165.127,165.209,164.9,165.117,8366,164.8726
2022-4-15 09,SUPPORT_41,4/15/2022 9:00,165.114,165.385,165.013,165.207,6687,164.9524
2022-4-15 13,SUPPORT_42,4/15/2022 13:00,165.243,165.28,165.141,165.152,6563,165.1632
2022-4-15 14,SUPPORT_42,4/15/2022 14:00,165.152,165.272,164.994,165.209,7533,165.1811
2022-4-15 18,SUPPORT_43,4/15/2022 18:00,165.144,165.177,164.926,164.926,1052,165.1888
2022-4-15 19,SUPPORT_43,4/15/2022 19:00,164.921,165.05,164.917,165.026,1311,165.1707
2022-4-18 00,SUPPORT_44,4/18/2022 0:00,164.943,165.05,164.92,165.028,285,165.079
2022-4-18 01,SUPPORT_44,4/18/2022 1:00,165.011,165.412,164.906,165.282,2631,165.0849
2022-4-18 04,SUPPORT_45,4/18/2022 4:00,165.084,165.133,164.746,165.004,6088,165.0936
2022-4-18 05,SUPPORT_45,4/18/2022 5:00,165.004,165.155,164.938,165.048,3474,165.0958
2022-4-18 07,SUPPORT_46,4/18/2022 7:00,165.001,165.041,164.835,164.9,2315,165.0725
2022-4-18 08,SUPPORT_46,4/18/2022 8:00,164.9,165.006,164.875,164.964,2674,165.0659
2022-4-18 10,SUPPORT_47,4/18/2022 10:00,164.874,164.899,164.631,164.736,3611,165.0195
2022-4-18 11,SUPPORT_47,4/18/2022 11:00,164.735,164.836,164.715,164.793,3010,164.9706
2022-4-18 12,SUPPORT_48,4/18/2022 12:00,164.791,164.847,164.714,164.754,2465,164.9161
2022-4-18 13,SUPPORT_48,4/18/2022 13:00,164.753,164.937,164.709,164.937,2816,164.9013
2022-4-18 17,SUPPORT_49,4/18/2022 17:00,164.924,164.961,164.81,164.869,5336,164.8773
2022-4-18 18,SUPPORT_49,4/18/2022 18:00,164.869,165.071,164.84,165.028,3808,164.8837
2022-4-18 22,SUPPORT_50,4/18/2022 22:00,165.172,165.181,165.061,165.126,2247,165.0356
2022-4-18 23,SUPPORT_50,4/18/2022 23:00,165.127,165.291,165.126,165.291,950,165.071
2022-4-19 02,SUPPORT_51,4/19/2022 2:00,165.324,165.413,165.299,165.37,2317,165.1861
2022-4-19 03,SUPPORT_51,4/19/2022 3:00,165.372,165.609,165.257,165.572,5671,165.2564
2022-4-19 10,SUPPORT_52,4/19/2022 10:00,166.761,166.771,166.151,166.661,9336,166.0971
2022-4-19 11,SUPPORT_52,4/19/2022 11:00,166.664,167.383,166.638,167.296,7218,166.2942
2022-4-19 14,SUPPORT_53,4/19/2022 14:00,167.215,167.215,166.797,166.853,4845,166.7459
2022-4-19 15,SUPPORT_53,4/19/2022 15:00,166.855,167.052,166.728,167.004,6922,166.8466
2022-4-20 06,SUPPORT_54,4/20/2022 6:00,167.772,167.772,167.041,167.374,8780,167.7947
2022-4-20 07,SUPPORT_54,4/20/2022 7:00,167.373,167.737,167.373,167.577,6091,167.817
2022-4-20 13,SUPPORT_55,4/20/2022 13:00,166.872,167.069,166.51,166.828,7067,167.4281
2022-4-20 14,SUPPORT_55,4/20/2022 14:00,166.826,167.126,166.713,166.899,6102,167.3119
2022-4-20 17,SUPPORT_56,4/20/2022 17:00,166.927,166.967,166.418,166.576,9499,167.1131
2022-4-20 18,SUPPORT_56,4/20/2022 18:00,166.575,166.856,166.504,166.773,5214,167.0224
2022-4-21 10,SUPPORT_57,4/21/2022 10:00,167.427,167.507,167.082,167.37,7690,167.4183
2022-4-21 11,SUPPORT_57,4/21/2022 11:00,167.37,167.513,167.202,167.24,6024,167.4142
2022-4-21 14,SUPPORT_58,4/21/2022 14:00,167.303,167.312,167.027,167.106,5071,167.3746
2022-4-21 15,SUPPORT_58,4/21/2022 15:00,167.106,167.288,166.965,167.162,5932,167.3127
2022-4-21 21,SUPPORT_59,4/21/2022 21:00,167.079,167.233,167.003,167.074,4513,167.3581
2022-4-21 22,SUPPORT_59,4/21/2022 22:00,167.073,167.162,167.001,167.131,3306,167.3412
2022-4-22 01,SUPPORT_60,4/22/2022 1:00,167.313,167.42,167.205,167.238,1972,167.3632
2022-4-22 02,SUPPORT_60,4/22/2022 2:00,167.237,167.373,167.126,167.273,3371,167.3159
2022-4-22 10,SUPPORT_61,4/22/2022 10:00,165.837,165.891,165.175,165.287,7993,166.895
2022-4-22 11,SUPPORT_61,4/22/2022 11:00,165.29,165.553,165.243,165.281,6305,166.6993
2022-4-22 17,SUPPORT_62,4/22/2022 17:00,165.293,165.293,164.795,164.86,8393,165.511
2022-4-22 18,SUPPORT_62,4/22/2022 18:00,164.859,165.801,164.845,165.439,9555,165.397
2022-4-22 22,SUPPORT_63,4/22/2022 22:00,164.893,165.041,164.815,164.88,3920,165.2481
2022-4-22 23,SUPPORT_63,4/22/2022 23:00,164.877,165.031,164.834,164.958,1627,165.1634
2022-4-25 05,SUPPORT_64,4/25/2022 5:00,164.539,164.604,164.087,164.268,6177,164.8644
2022-4-25 06,SUPPORT_64,4/25/2022 6:00,164.269,164.548,164.269,164.36,3470,164.8046
2022-4-25 09,SUPPORT_65,4/25/2022 9:00,164.426,164.514,162.996,163.056,9167,164.5297
2022-4-25 10,SUPPORT_65,4/25/2022 10:00,163.06,163.506,163.023,163.431,10001,164.3782
2022-4-25 13,SUPPORT_66,4/25/2022 13:00,163.17,163.223,162.847,162.879,5424,163.7934
2022-4-25 14,SUPPORT_66,4/25/2022 14:00,162.879,163.738,162.879,163.398,7802,163.6793
2022-4-25 18,SUPPORT_67,4/25/2022 18:00,162.541,162.668,162.045,162.143,7890,162.9673
2022-4-25 19,SUPPORT_67,4/25/2022 19:00,162.143,162.667,162.079,162.542,5715,162.9159
2022-4-26 03,SUPPORT_68,4/26/2022 3:00,162.751,162.794,162.251,162.631,7687,162.8476
2022-4-26 04,SUPPORT_68,4/26/2022 4:00,162.631,162.661,162.355,162.54,6732,162.8873
2022-4-26 17,SUPPORT_69,4/26/2022 17:00,161.29,161.342,160.453,160.47,9714,162.1054
2022-4-26 18,SUPPORT_69,4/26/2022 18:00,160.473,160.932,160.43,160.663,7581,161.8493
2022-4-27 01,SUPPORT_70,4/27/2022 1:00,159.87,159.962,159.595,159.827,2812,160.4456
2022-4-27 02,SUPPORT_70,4/27/2022 2:00,159.827,160.164,159.826,160.088,3714,160.3255
2022-4-27 09,SUPPORT_71,4/27/2022 9:00,160.806,161.175,160.761,160.837,9203,160.4257
2022-4-27 10,SUPPORT_71,4/27/2022 10:00,160.835,160.952,160.191,160.879,9128,160.5256
2022-4-27 17,SUPPORT_72,4/27/2022 17:00,160.917,160.962,160.305,160.398,10675,160.7728
2022-4-27 18,SUPPORT_72,4/27/2022 18:00,160.398,161.229,160.384,161.092,8820,160.8007
2022-4-27 21,SUPPORT_73,4/27/2022 21:00,161.018,161.026,160.829,160.918,4220,160.8991
2022-4-27 22,SUPPORT_73,4/27/2022 22:00,160.919,160.976,160.794,160.935,5686,160.8927
2022-4-28 00,SUPPORT_74,4/28/2022 0:00,161.01,161.1,160.966,161.087,311,160.9195
2022-4-28 01,SUPPORT_74,4/28/2022 1:00,161.081,161.125,160.87,161.101,2512,160.9711
2022-4-28 15,SUPPORT_75,4/28/2022 15:00,162.658,162.855,162.205,162.585,10970,163.0434
2022-4-28 16,SUPPORT_75,4/28/2022 16:00,162.58,162.873,162.432,162.793,9836,163.0973
2022-4-28 23,SUPPORT_76,4/28/2022 23:00,163.15,163.171,162.904,163.016,1718,162.9546
2022-4-29 00,SUPPORT_76,4/29/2022 0:00,162.919,162.993,162.854,162.964,833,162.9852
2022-4-29 03,SUPPORT_77,4/29/2022 3:00,163.012,163.244,162.93,163.011,3400,163.0621
2022-4-29 04,SUPPORT_77,4/29/2022 4:00,163.013,163.147,162.884,163.12,4271,163.0884
2022-4-29 10,SUPPORT_78,4/29/2022 10:00,163.259,163.551,163.113,163.277,7958,163.1169
2022-4-29 11,SUPPORT_78,4/29/2022 11:00,163.28,163.496,162.902,163.303,8085,163.139
2022-4-29 14,SUPPORT_79,4/29/2022 14:00,163.502,163.534,163.008,163.226,7434,163.2639
2022-4-29 15,SUPPORT_79,4/29/2022 15:00,163.226,163.514,163.192,163.192,8678,163.2775
2022-4-29 17,SUPPORT_80,4/29/2022 17:00,163.268,163.417,162.564,162.757,9989,163.2656
2022-4-29 18,SUPPORT_80,4/29/2022 18:00,162.757,163.151,162.379,163.1,8531,163.255
2022-4-29 21,SUPPORT_81,4/29/2022 21:00,163.226,163.233,162.941,163.071,4535,163.21
2022-4-29 22,SUPPORT_81,4/29/2022 22:00,163.07,163.267,162.944,163.177,5388,163.1616
2022-5-02 02,SUPPORT_82,5/2/2022 2:00,163.698,163.712,163.315,163.403,4267,163.2114
2022-5-02 03,SUPPORT_82,5/2/2022 3:00,163.405,163.553,163.206,163.459,7021,163.2816
2022-5-02 21,SUPPORT_83,5/2/2022 21:00,162.482,162.525,162.269,162.304,4096,162.9395
2022-5-02 22,SUPPORT_83,5/2/2022 22:00,162.311,162.618,162.304,162.618,6438,162.8731
2022-5-03 02,SUPPORT_84,5/3/2022 2:00,162.616,162.677,162.578,162.606,2221,162.6404
2022-5-03 03,SUPPORT_84,5/3/2022 3:00,162.605,162.777,162.484,162.636,4915,162.6014
2022-5-03 09,SUPPORT_85,5/3/2022 9:00,162.878,163.049,162.693,162.815,5720,162.7238
2022-5-03 10,SUPPORT_85,5/3/2022 10:00,162.823,163.321,162.823,163.213,7932,162.7895
2022-5-03 13,SUPPORT_86,5/3/2022 13:00,162.95,162.959,162.501,162.522,4672,162.8671
2022-5-03 14,SUPPORT_86,5/3/2022 14:00,162.521,162.849,162.52,162.797,4664,162.8791
2022-5-03 17,SUPPORT_87,5/3/2022 17:00,162.818,162.957,162.487,162.553,7381,162.8786
2022-5-03 18,SUPPORT_87,5/3/2022 18:00,162.551,162.776,162.514,162.708,4957,162.8616
2022-5-03 20,SUPPORT_88,5/3/2022 20:00,162.545,162.79,162.539,162.575,3893,162.7707
2022-5-03 21,SUPPORT_88,5/3/2022 21:00,162.573,162.62,162.344,162.594,3375,162.7138
2022-5-04 00,SUPPORT_89,5/4/2022 0:00,162.589,162.632,162.37,162.563,1023,162.6611
2022-5-04 01,SUPPORT_89,5/4/2022 1:00,162.552,162.639,162.517,162.61,1386,162.6135
2022-5-04 08,SUPPORT_90,5/4/2022 8:00,162.439,162.439,162.276,162.384,1789,162.5302
2022-5-04 09,SUPPORT_90,5/4/2022 9:00,162.384,162.573,162.242,162.501,3312,162.5219
2022-5-04 16,SUPPORT_91,5/4/2022 16:00,162.721,162.8,162.358,162.368,6549,162.5839
2022-5-04 17,SUPPORT_91,5/4/2022 17:00,162.376,162.543,162.169,162.483,7049,162.5883
2022-5-04 21,SUPPORT_92,5/4/2022 21:00,162.327,162.851,161.76,161.911,16276,162.4434
2022-5-04 22,SUPPORT_92,5/4/2022 22:00,161.92,163.139,161.758,162.911,13555,162.471
2022-5-05 07,SUPPORT_93,5/5/2022 7:00,162.393,162.518,162.091,162.164,3089,162.7955
2022-5-05 08,SUPPORT_93,5/5/2022 8:00,162.171,162.579,162.171,162.363,3650,162.7407
2022-5-05 15,SUPPORT_94,5/5/2022 15:00,161.099,161.163,160.451,160.92,8810,162.2482
2022-5-05 16,SUPPORT_94,5/5/2022 16:00,160.922,161.489,160.711,161.31,9690,162.1396
2022-5-05 22,SUPPORT_95,5/5/2022 22:00,161.02,161.025,160.637,160.755,6884,161.149
2022-5-05 23,SUPPORT_95,5/5/2022 23:00,160.746,160.897,160.743,160.878,2010,160.9645
2022-5-06 09,SUPPORT_96,5/6/2022 9:00,161.433,161.472,160.346,160.37,6245,161.1911
2022-5-06 10,SUPPORT_96,5/6/2022 10:00,160.372,160.955,160.307,160.7,9956,161.1758
2022-5-06 16,SUPPORT_97,5/6/2022 16:00,160.993,161.139,160.377,160.586,12536,160.962
2022-5-06 17,SUPPORT_97,5/6/2022 17:00,160.599,161.192,160.574,161.058,12817,160.9206
2022-5-06 23,SUPPORT_98,5/6/2022 23:00,161.11,161.11,160.968,161.005,1427,160.9775
2022-5-09 00,SUPPORT_98,5/9/2022 0:00,161.067,161.189,160.903,161.155,439,161.0052
2022-5-09 05,SUPPORT_99,5/9/2022 5:00,160.975,161.126,160.76,160.824,4441,161.046
2022-5-09 06,SUPPORT_99,5/9/2022 6:00,160.824,161.088,160.81,160.954,3719,161.0366
2022-5-09 08,SUPPORT_100,5/9/2022 8:00,160.897,160.97,160.786,160.87,4070,161.001
2022-5-09 09,SUPPORT_100,5/9/2022 9:00,160.872,161.09,160.724,160.993,6049,160.9998
2022-5-09 11,SUPPORT_101,5/9/2022 11:00,161.211,161.346,160.953,160.97,6329,160.98
2022-5-09 12,SUPPORT_101,5/9/2022 12:00,160.968,161.58,160.905,161.558,5527,161.0226
2022-5-09 17,SUPPORT_102,5/9/2022 17:00,161.05,161.204,160.562,160.618,9377,161.3024
2022-5-09 18,SUPPORT_102,5/9/2022 18:00,160.618,160.902,160.148,160.819,7600,161.2973
2022-5-09 23,SUPPORT_103,5/9/2022 23:00,160.553,160.692,160.548,160.592,1667,161.0116
2022-5-10 00,SUPPORT_103,5/10/2022 0:00,160.59,160.753,160.53,160.663,553,160.8769
2022-5-10 03,SUPPORT_104,5/10/2022 3:00,160.823,160.841,160.12,160.332,8489,160.7165
2022-5-10 04,SUPPORT_104,5/10/2022 4:00,160.332,160.904,160.063,160.836,8789,160.7182
2022-5-10 12,SUPPORT_105,5/10/2022 12:00,160.47,160.717,160.137,160.252,6560,160.8253
2022-5-10 13,SUPPORT_105,5/10/2022 13:00,160.253,160.789,160.16,160.635,5599,160.8556
2022-5-10 15,SUPPORT_106,5/10/2022 15:00,160.472,160.542,160.03,160.106,7882,160.7082
2022-5-10 16,SUPPORT_106,5/10/2022 16:00,160.102,160.54,160.087,160.304,8841,160.6311
