Datetimetry,Date,Time,Open,High,Low,Close,Volume,MA_10
2025.01.29 17,2025.01.29,17:00:00,192.953,193.182,192.907,192.915,3386,192.87
2025.01.29 18,2025.01.29,18:00:00,192.919,193.151,192.844,193.098,3418,192.88
2025.01.29 19,2025.01.29,19:00:00,193.096,193.346,192.98,193.184,6996,192.91
2025.01.29 20,2025.01.29,20:00:00,193.18,193.319,193.124,193.215,4538,192.94
2025.01.29 21,2025.01.29,21:00:00,193.226,193.298,193.054,193.055,2390,192.94
2025.01.29 22,2025.01.29,22:00:00,193.054,193.196,192.956,193.125,1693,192.95
2025.01.29 23,2025.01.29,23:00:00,193.139,193.245,193.027,193.245,2227,193.01
2025.01.30 00,2025.01.30,0:00:00,193.267,193.287,192.603,192.687,4259,193.02
2025.01.30 01,2025.01.30,1:00:00,192.683,192.683,192.293,192.508,4424,193.00
2025.01.30 02,2025.01.30,2:00:00,192.512,192.546,192.12,192.179,4025,192.92
2025.01.30 03,2025.01.30,3:00:00,192.178,192.433,192.12,192.405,3474,192.87
2025.01.30 04,2025.01.30,4:00:00,192.407,192.52,192.375,192.403,2888,192.80
2025.01.30 05,2025.01.30,5:00:00,192.405,192.43,192.16,192.299,2727,192.71
2025.01.30 06,2025.01.30,6:00:00,192.297,192.444,192.008,192.121,3300,192.60
2025.01.30 07,2025.01.30,7:00:00,192.117,192.457,191.991,192.367,3888,192.53
2025.01.30 08,2025.01.30,8:00:00,192.371,192.586,192.314,192.4,4456,192.46
2025.01.30 09,2025.01.30,9:00:00,192.401,192.411,192.052,192.174,4295,192.35
2025.01.30 10,2025.01.30,10:00:00,192.178,192.261,191.92,192.037,3832,192.29
2025.01.30 11,2025.01.30,11:00:00,192.038,192.165,191.996,192.115,3504,192.25
2025.01.30 12,2025.01.30,12:00:00,192.112,192.154,191.63,191.728,3941,192.20
2025.01.30 13,2025.01.30,13:00:00,191.727,191.905,191.447,191.87,6032,192.15
2025.01.30 14,2025.01.30,14:00:00,191.866,192.235,191.838,192.003,6282,192.11
2025.01.30 15,2025.01.30,15:00:00,191.998,192.167,191.747,192.148,5616,192.10
2025.01.30 16,2025.01.30,16:00:00,192.152,192.42,192.033,192.259,4368,192.11
2025.01.30 17,2025.01.30,17:00:00,192.263,192.272,191.938,192.005,3679,192.07
2025.01.30 18,2025.01.30,18:00:00,192.006,192.347,192.005,192.283,2734,192.06
2025.01.30 19,2025.01.30,19:00:00,192.284,192.284,191.988,192.005,2624,192.05
2025.01.30 20,2025.01.30,20:00:00,192.004,192.043,191.566,191.792,5585,192.02
2025.01.30 21,2025.01.30,21:00:00,191.78,191.855,191.46,191.566,2919,191.97
2025.01.30 22,2025.01.30,22:00:00,191.463,191.512,191.3,191.398,1209,191.93
2025.01.30 23,2025.01.30,23:00:00,191.374,191.759,191.323,191.396,2365,191.89
2025.01.31 00,2025.01.31,0:00:00,191.402,191.682,191.398,191.601,3618,191.85
2025.01.31 01,2025.01.31,1:00:00,191.597,191.597,191.179,191.36,4467,191.77
2025.01.31 02,2025.01.31,2:00:00,191.364,191.569,191.223,191.51,3220,191.69
2025.01.31 03,2025.01.31,3:00:00,191.514,191.742,191.464,191.656,2682,191.66
2025.01.31 04,2025.01.31,4:00:00,191.652,191.837,191.613,191.813,2303,191.61
2025.01.31 05,2025.01.31,5:00:00,191.817,192.305,191.817,192.16,3259,191.63
2025.01.31 06,2025.01.31,6:00:00,192.159,192.432,192.083,192.268,3450,191.67
2025.01.31 07,2025.01.31,7:00:00,192.269,192.372,192.156,192.299,4443,191.75
2025.01.31 08,2025.01.31,8:00:00,192.304,192.463,191.879,191.905,4475,191.80
2025.01.31 09,2025.01.31,9:00:00,191.9,192.174,191.61,192.174,4591,191.87
2025.01.31 10,2025.01.31,10:00:00,192.172,192.261,192.039,192.04,3551,191.92
2025.01.31 11,2025.01.31,11:00:00,192.036,192.164,191.843,192.143,3272,192.00
2025.01.31 12,2025.01.31,12:00:00,192.148,192.379,192.091,192.295,3336,192.08
2025.01.31 13,2025.01.31,13:00:00,192.298,192.55,192.079,192.152,4900,192.12
2025.01.31 14,2025.01.31,14:00:00,192.156,192.156,191.611,191.64,4748,192.11
2025.01.31 15,2025.01.31,15:00:00,191.644,192.432,191.585,192.352,5612,192.13
2025.01.31 16,2025.01.31,16:00:00,192.358,193.021,192.26,192.796,4536,192.18
2025.01.31 17,2025.01.31,17:00:00,192.799,193.022,192.637,192.733,5866,192.22
2025.01.31 18,2025.01.31,18:00:00,192.729,192.935,192.209,192.317,6614,192.26
2025.01.31 19,2025.01.31,19:00:00,192.312,192.505,192.055,192.374,3933,192.28
2025.01.31 20,2025.01.31,20:00:00,192.377,192.529,192.243,192.286,3644,192.31
2025.01.31 21,2025.01.31,21:00:00,192.275,192.373,192.057,192.279,2898,192.32
2025.02.02 22,2025.02.02,22:05:00,190.87,190.922,190.474,190.74,1136,192.17
2025.02.02 23,2025.02.02,23:05:00,190.733,191.198,190.607,190.87,2993,192.04
2025.02.03 00,2025.02.03,0:00:00,190.922,191.459,190.864,191.151,9299,191.99
2025.02.03 01,2025.02.03,1:00:00,191.146,191.657,191.047,191.331,6419,191.89
2025.02.03 02,2025.02.03,2:00:00,191.327,191.375,190.66,190.721,5115,191.68
2025.02.03 03,2025.02.03,3:00:00,190.723,190.915,190.602,190.861,3646,191.49
2025.02.03 04,2025.02.03,4:00:00,190.862,191.117,190.685,190.871,4521,191.35
2025.02.03 05,2025.02.03,5:00:00,190.867,191.015,190.77,190.992,3484,191.21
2025.02.03 06,2025.02.03,6:00:00,190.995,191.11,190.773,190.924,4304,191.07
2025.02.03 07,2025.02.03,7:00:00,190.929,191.416,190.929,191.167,5661,190.96
2025.02.03 08,2025.02.03,8:00:00,191.162,191.564,191.038,191.294,5807,191.02
2025.02.03 09,2025.02.03,9:00:00,191.299,191.36,190.504,190.537,4766,190.98
2025.02.03 10,2025.02.03,10:00:00,190.54,190.925,190.524,190.758,4364,190.95
2025.02.03 11,2025.02.03,11:00:00,190.762,190.812,190.235,190.457,4174,190.86
2025.02.03 12,2025.02.03,12:00:00,190.461,190.81,190.394,190.797,5455,190.87
2025.02.03 13,2025.02.03,13:00:00,190.792,191.328,190.778,191.213,6266,190.90
2025.02.03 14,2025.02.03,14:00:00,191.217,191.217,190.714,190.891,6576,190.90
2025.02.03 15,2025.02.03,15:00:00,190.874,192.253,190.022,192.035,15533,191.01
2025.02.03 16,2025.02.03,16:00:00,192.031,192.3,191.576,191.593,8771,191.07
2025.02.03 17,2025.02.03,17:00:00,191.597,191.899,191.353,191.669,6977,191.12
2025.02.03 18,2025.02.03,18:00:00,191.666,192.09,191.453,192.013,4786,191.20
2025.02.03 19,2025.02.03,19:00:00,192.01,192.252,191.893,191.981,3209,191.34
2025.02.03 20,2025.02.03,20:00:00,191.986,192.013,191.801,191.856,2909,191.45
2025.02.03 21,2025.02.03,21:00:00,191.867,192.813,191.764,192.646,2941,191.67
2025.02.03 22,2025.02.03,22:00:00,192.48,192.578,192.35,192.533,1827,191.84
2025.02.03 23,2025.02.03,23:00:00,192.456,193.101,192.456,193.013,2864,192.02
2025.02.04 00,2025.02.04,0:00:00,193.042,193.098,192.833,192.944,3729,192.23
2025.02.04 01,2025.02.04,1:00:00,192.949,192.974,192.579,192.663,3786,192.29
2025.02.04 02,2025.02.04,2:00:00,192.667,192.856,192.617,192.777,3142,192.41
2025.02.04 03,2025.02.04,3:00:00,192.774,192.774,192.65,192.677,2608,192.51
2025.02.04 04,2025.02.04,4:00:00,192.676,192.714,192.613,192.665,2323,192.58
2025.02.04 05,2025.02.04,5:00:00,192.664,192.672,191.772,192.463,6285,192.62
2025.02.04 06,2025.02.04,6:00:00,192.464,192.643,192.382,192.621,3762,192.70
2025.02.04 07,2025.02.04,7:00:00,192.616,192.879,192.543,192.828,4157,192.72
2025.02.04 08,2025.02.04,8:00:00,192.831,193.166,192.469,192.808,5717,192.75
2025.02.04 09,2025.02.04,9:00:00,192.812,193.037,192.764,193.004,4661,192.75
2025.02.04 10,2025.02.04,10:00:00,192.999,193.119,192.804,192.926,3747,192.74
2025.02.04 11,2025.02.04,11:00:00,192.922,192.954,192.616,192.649,3592,192.74
2025.02.04 12,2025.02.04,12:00:00,192.653,192.791,192.545,192.765,3696,192.74
2025.02.04 13,2025.02.04,13:00:00,192.764,193.071,192.76,192.957,4089,192.77
2025.02.04 14,2025.02.04,14:00:00,192.953,193.1,192.785,192.979,4623,192.80
2025.02.04 15,2025.02.04,15:00:00,192.984,193.085,192.595,192.968,5579,192.85
2025.02.04 16,2025.02.04,16:00:00,192.969,193.095,192.743,192.941,4270,192.88
2025.02.04 17,2025.02.04,17:00:00,192.943,192.987,192.467,192.556,3983,192.86
2025.02.04 18,2025.02.04,18:00:00,192.555,192.681,192.441,192.614,3067,192.84
2025.02.04 19,2025.02.04,19:00:00,192.613,192.642,192.464,192.571,2974,192.79
2025.02.04 20,2025.02.04,20:00:00,192.575,192.626,192.501,192.618,2253,192.76
2025.02.04 21,2025.02.04,21:00:00,192.614,192.663,192.522,192.614,1794,192.76
2025.02.04 22,2025.02.04,22:00:00,192.55,192.625,192.446,192.578,1242,192.74
2025.02.04 23,2025.02.04,23:00:00,192.586,192.705,192.172,192.246,2233,192.67
2025.02.05 00,2025.02.05,0:00:00,192.281,192.564,192.005,192.035,4000,192.57
2025.02.05 01,2025.02.05,1:00:00,192.031,192.042,191.481,191.539,5032,192.43
2025.02.05 02,2025.02.05,2:00:00,191.535,191.581,191.125,191.418,4047,192.28
2025.02.05 03,2025.02.05,3:00:00,191.412,191.462,191.032,191.133,3157,192.14
2025.02.05 04,2025.02.05,4:00:00,191.132,191.29,190.984,191.273,2862,192.00
2025.02.05 05,2025.02.05,5:00:00,191.272,191.455,191.215,191.282,2787,191.87
2025.02.05 06,2025.02.05,6:00:00,191.288,191.442,191.096,191.119,3430,191.72
2025.02.05 07,2025.02.05,7:00:00,191.114,191.653,191.018,191.637,4574,191.63
2025.02.05 08,2025.02.05,8:00:00,191.633,191.726,191.221,191.396,4849,191.51
2025.02.05 09,2025.02.05,9:00:00,191.401,191.591,191.067,191.318,4936,191.42
2025.02.05 10,2025.02.05,10:00:00,191.314,191.552,191.103,191.416,4168,191.35
2025.02.05 11,2025.02.05,11:00:00,191.412,191.636,191.363,191.566,3609,191.36
2025.02.05 12,2025.02.05,12:00:00,191.57,191.697,191.374,191.636,3356,191.38
2025.02.05 13,2025.02.05,13:00:00,191.642,191.811,191.487,191.531,5067,191.42
2025.02.05 14,2025.02.05,14:00:00,191.528,191.831,191.153,191.258,4453,191.42
2025.02.05 15,2025.02.05,15:00:00,191.252,191.288,190.277,190.439,6514,191.33
2025.02.05 16,2025.02.05,16:00:00,190.435,190.643,190.379,190.604,4298,191.28
2025.02.05 17,2025.02.05,17:00:00,190.606,190.733,190.391,190.497,3044,191.17
2025.02.05 18,2025.02.05,18:00:00,190.492,190.614,190.447,190.55,2578,191.08
2025.02.05 19,2025.02.05,19:00:00,190.548,190.755,190.545,190.735,2579,191.02
2025.02.05 20,2025.02.05,20:00:00,190.73,190.962,190.73,190.864,2381,190.97
2025.02.05 21,2025.02.05,21:00:00,190.863,190.922,190.571,190.626,1661,190.87
2025.02.05 22,2025.02.05,22:00:00,190.625,190.756,190.55,190.735,1003,190.78
2025.02.05 23,2025.02.05,23:00:00,190.708,190.916,190.538,190.8,1915,190.71
2025.02.06 00,2025.02.06,0:00:00,190.825,190.899,190.447,190.489,3604,190.63
2025.02.06 01,2025.02.06,1:00:00,190.485,190.523,189.894,190.139,4643,190.60
2025.02.06 02,2025.02.06,2:00:00,190.135,190.282,190.023,190.217,3406,190.57
2025.02.06 03,2025.02.06,3:00:00,190.222,190.251,189.965,190.202,2672,190.54
2025.02.06 04,2025.02.06,4:00:00,190.2,190.284,190.073,190.257,2299,190.51
2025.02.06 05,2025.02.06,5:00:00,190.256,190.46,190.063,190.264,3469,190.46
2025.02.06 06,2025.02.06,6:00:00,190.264,190.492,190.252,190.475,2778,190.42
2025.02.06 07,2025.02.06,7:00:00,190.472,190.592,190.203,190.318,4036,190.39
2025.02.06 08,2025.02.06,8:00:00,190.322,190.33,189.891,189.983,4375,190.31
2025.02.06 09,2025.02.06,9:00:00,189.983,190.269,189.599,189.685,4262,190.20
2025.02.06 10,2025.02.06,10:00:00,189.686,189.755,189.237,189.403,3822,190.09
2025.02.06 11,2025.02.06,11:00:00,189.408,189.496,189.215,189.357,4031,190.02
2025.02.06 12,2025.02.06,12:00:00,189.358,189.47,188.35,188.551,7214,189.85
2025.02.06 13,2025.02.06,13:00:00,188.556,188.836,188.237,188.319,5722,189.66
2025.02.06 14,2025.02.06,14:00:00,188.315,188.642,188.294,188.494,4867,189.48
2025.02.06 15,2025.02.06,15:00:00,188.498,188.722,188.268,188.302,5356,189.29
2025.02.06 16,2025.02.06,16:00:00,188.306,189.054,188.299,189.005,4556,189.14
2025.02.06 17,2025.02.06,17:00:00,189.002,189.096,188.832,188.939,3265,189.00
2025.02.06 18,2025.02.06,18:00:00,188.944,189.022,188.378,188.388,4116,188.84
2025.02.06 19,2025.02.06,19:00:00,188.385,188.428,188.056,188.254,3121,188.70
2025.02.06 20,2025.02.06,20:00:00,188.254,188.486,188.248,188.466,2330,188.61
2025.02.06 21,2025.02.06,21:00:00,188.456,188.468,188.294,188.302,1415,188.50
2025.02.06 22,2025.02.06,22:00:00,188.242,188.301,188.13,188.265,1269,188.47
2025.02.06 23,2025.02.06,23:00:00,188.229,188.267,187.838,187.943,2224,188.44
2025.02.07 00,2025.02.07,0:00:00,187.958,188.142,187.644,187.87,4198,188.37
2025.02.07 01,2025.02.07,1:00:00,187.87,188.465,187.86,188.416,4364,188.38
2025.02.07 02,2025.02.07,2:00:00,188.421,188.678,188.405,188.577,3500,188.34
2025.02.07 03,2025.02.07,3:00:00,188.574,188.593,188.338,188.385,2962,188.29
2025.02.07 04,2025.02.07,4:00:00,188.383,188.519,188.323,188.493,2599,188.30
2025.02.07 05,2025.02.07,5:00:00,188.497,188.576,188.352,188.448,2867,188.32
2025.02.07 06,2025.02.07,6:00:00,188.445,188.671,188.301,188.67,2989,188.34
2025.02.07 07,2025.02.07,7:00:00,188.665,188.939,188.608,188.878,3806,188.39
2025.02.07 08,2025.02.07,8:00:00,188.877,189.226,188.779,189.144,3940,188.48
2025.02.07 09,2025.02.07,9:00:00,189.14,189.266,189.051,189.147,3762,188.60
2025.02.07 10,2025.02.07,10:00:00,189.145,189.572,189.133,189.395,3615,188.76
2025.02.07 11,2025.02.07,11:00:00,189.396,189.523,189.354,189.475,3076,188.86
2025.02.07 12,2025.02.07,12:00:00,189.471,189.55,189.13,189.2,3320,188.92
2025.02.07 13,2025.02.07,13:00:00,189.195,189.539,188.679,188.876,7347,188.97
2025.02.07 14,2025.02.07,14:00:00,188.877,189.155,188.733,188.804,6193,189.00
2025.02.07 15,2025.02.07,15:00:00,188.807,188.866,187.722,188.083,9317,188.97
2025.02.07 16,2025.02.07,16:00:00,188.086,188.102,187.042,187.495,9029,188.85
2025.02.07 17,2025.02.07,17:00:00,187.493,188.148,187.429,188.092,8814,188.77
2025.02.07 18,2025.02.07,18:00:00,188.091,188.297,187.693,187.786,3547,188.64
2025.02.07 19,2025.02.07,19:00:00,187.784,188.102,187.673,187.912,3962,188.51
2025.02.07 20,2025.02.07,20:00:00,187.906,187.922,187.682,187.692,3237,188.34
2025.02.07 21,2025.02.07,21:00:00,187.692,187.844,187.654,187.729,1874,188.17
2025.02.09 22,2025.02.09,22:05:00,187.206,187.66,187.187,187.618,1657,188.01
2025.02.09 23,2025.02.09,23:05:00,187.62,188.112,187.54,188.112,2441,187.93
2025.02.10 00,2025.02.10,0:00:00,188.153,188.251,187.976,188.188,4006,187.87
2025.02.10 01,2025.02.10,1:00:00,188.187,188.445,188.183,188.224,4146,187.88
2025.02.10 02,2025.02.10,2:00:00,188.223,188.453,188.174,188.372,3443,187.97
2025.02.10 03,2025.02.10,3:00:00,188.372,188.434,188.204,188.323,2853,188.00
2025.02.10 04,2025.02.10,4:00:00,188.323,188.398,188.229,188.314,2517,188.05
2025.02.10 05,2025.02.10,5:00:00,188.317,188.64,188.317,188.427,2508,188.10
2025.02.10 06,2025.02.10,6:00:00,188.421,188.488,188.243,188.484,2967,188.18
2025.02.10 07,2025.02.10,7:00:00,188.479,188.78,188.479,188.744,3862,188.28
2025.02.10 08,2025.02.10,8:00:00,188.741,189.094,188.697,188.915,4551,188.41
2025.02.10 09,2025.02.10,9:00:00,188.911,189.143,188.772,188.846,3902,188.48
2025.02.10 10,2025.02.10,10:00:00,188.842,188.983,188.76,188.773,3158,188.54
2025.02.10 11,2025.02.10,11:00:00,188.768,188.908,188.605,188.653,3457,188.59
2025.02.10 12,2025.02.10,12:00:00,188.648,188.678,188.339,188.378,3731,188.59
2025.02.10 13,2025.02.10,13:00:00,188.383,188.441,188.111,188.163,3815,188.57
2025.02.10 14,2025.02.10,14:00:00,188.161,188.166,187.612,187.712,4274,188.51
2025.02.10 15,2025.02.10,15:00:00,187.717,187.977,187.68,187.822,3906,188.45
2025.02.10 16,2025.02.10,16:00:00,187.821,187.954,187.759,187.85,3658,188.39
2025.02.10 17,2025.02.10,17:00:00,187.851,188.013,187.843,188.003,2780,188.31
2025.02.10 18,2025.02.10,18:00:00,188.004,188.084,187.919,188.004,2608,188.22
2025.02.10 19,2025.02.10,19:00:00,188,188.083,187.928,187.931,2434,188.13
2025.02.10 20,2025.02.10,20:00:00,187.934,188.022,187.869,187.869,1961,188.04
2025.02.10 21,2025.02.10,21:00:00,187.862,187.964,187.838,187.926,1154,187.97
2025.02.10 22,2025.02.10,22:00:00,187.898,187.938,187.775,187.797,1590,187.91
2025.02.10 23,2025.02.10,23:00:00,187.812,187.839,187.485,187.582,2324,187.85
2025.02.11 00,2025.02.11,0:00:00,187.601,187.695,187.411,187.652,2614,187.84
2025.02.11 01,2025.02.11,1:00:00,187.654,187.91,187.643,187.882,2943,187.85
2025.02.11 02,2025.02.11,2:00:00,187.88,187.883,187.599,187.632,2829,187.83
2025.02.11 03,2025.02.11,3:00:00,187.632,187.804,187.567,187.749,2419,187.80
2025.02.11 04,2025.02.11,4:00:00,187.75,187.865,187.744,187.852,1952,187.79
2025.02.11 05,2025.02.11,5:00:00,187.853,187.892,187.791,187.83,1770,187.78
2025.02.11 06,2025.02.11,6:00:00,187.835,187.908,187.697,187.741,2529,187.76
2025.02.11 07,2025.02.11,7:00:00,187.737,187.774,187.477,187.497,3331,187.72
2025.02.11 08,2025.02.11,8:00:00,187.501,187.781,187.24,187.661,4589,187.71
2025.02.11 09,2025.02.11,9:00:00,187.656,188.046,187.631,187.88,3705,187.74
2025.02.11 10,2025.02.11,10:00:00,187.878,188.107,187.853,188.038,3291,187.78
2025.02.11 11,2025.02.11,11:00:00,188.036,188.437,188.031,188.376,2903,187.83
2025.02.11 12,2025.02.11,12:00:00,188.381,188.655,188.187,188.643,3620,187.93
2025.02.11 13,2025.02.11,13:00:00,188.639,188.924,188.552,188.82,4053,188.03
2025.02.11 14,2025.02.11,14:00:00,188.825,189.114,188.759,188.938,4228,188.14
2025.02.11 15,2025.02.11,15:00:00,188.943,189.45,188.872,189.162,5041,188.28
2025.02.11 16,2025.02.11,16:00:00,189.159,189.288,189.072,189.255,3775,188.43
2025.02.11 17,2025.02.11,17:00:00,189.251,189.331,189.187,189.284,2992,188.61
2025.02.11 18,2025.02.11,18:00:00,189.286,189.466,189.198,189.39,2712,188.78
2025.02.11 19,2025.02.11,19:00:00,189.386,189.718,189.368,189.665,3073,188.96
2025.02.11 20,2025.02.11,20:00:00,189.661,189.902,189.63,189.819,2762,189.14
2025.02.11 21,2025.02.11,21:00:00,189.818,189.835,189.693,189.775,1500,189.28
2025.02.11 22,2025.02.11,22:00:00,189.74,189.756,189.515,189.68,1425,189.38
2025.02.11 23,2025.02.11,23:00:00,189.654,190.181,189.626,190.181,1920,189.51
2025.02.12 00,2025.02.12,0:00:00,190.209,190.664,190.139,190.637,3363,189.68
2025.02.12 01,2025.02.12,1:00:00,190.641,191.067,190.402,191.066,3415,189.88
2025.02.12 02,2025.02.12,2:00:00,191.068,191.222,190.976,191.066,2920,190.06
2025.02.12 03,2025.02.12,3:00:00,191.071,191.339,191.06,191.276,2808,190.26
2025.02.12 04,2025.02.12,4:00:00,191.275,191.38,191.131,191.204,2900,190.44
2025.02.12 05,2025.02.12,5:00:00,191.203,191.236,191.067,191.074,2702,190.58
2025.02.12 06,2025.02.12,6:00:00,191.069,191.262,191.055,191.095,2644,190.71
2025.02.12 07,2025.02.12,7:00:00,191.099,191.453,190.91,191.437,3463,190.87
2025.02.12 08,2025.02.12,8:00:00,191.441,191.729,190.982,191.057,4574,191.01
2025.02.12 09,2025.02.12,9:00:00,191.062,191.139,190.837,191.063,3710,191.10
2025.02.12 10,2025.02.12,10:00:00,191.061,191.275,190.965,191.072,3218,191.14
2025.02.12 11,2025.02.12,11:00:00,191.07,191.316,191.018,191.262,3194,191.16
2025.02.12 12,2025.02.12,12:00:00,191.261,191.368,191.035,191.2,3328,191.17
2025.02.12 13,2025.02.12,13:00:00,191.194,191.397,190.771,191.297,7005,191.18
2025.02.12 14,2025.02.12,14:00:00,191.302,191.562,191.051,191.549,5510,191.21
2025.02.12 15,2025.02.12,15:00:00,191.544,192.293,191.409,192.026,6803,191.31
2025.02.12 16,2025.02.12,16:00:00,192.021,192.397,191.788,192.397,4687,191.44
2025.02.12 17,2025.02.12,17:00:00,192.392,192.673,192.347,192.585,4970,191.55
2025.02.12 18,2025.02.12,18:00:00,192.581,192.652,192.049,192.1,3868,191.66
2025.02.12 19,2025.02.12,19:00:00,192.095,192.266,192.061,192.193,2841,191.77
2025.02.12 20,2025.02.12,20:00:00,192.197,192.241,192.12,192.164,2344,191.88
2025.02.12 21,2025.02.12,21:00:00,192.161,192.211,191.87,191.953,1835,191.95
2025.02.12 22,2025.02.12,22:00:00,191.919,192.085,191.864,192.013,1354,192.03
2025.02.12 23,2025.02.12,23:00:00,192.041,192.201,191.888,191.964,1895,192.09
2025.02.13 00,2025.02.13,0:00:00,192.018,192.329,191.92,192.313,3520,192.17
2025.02.13 01,2025.02.13,1:00:00,192.317,192.453,192.099,192.141,3597,192.18
2025.02.13 02,2025.02.13,2:00:00,192.139,192.228,192.067,192.187,3017,192.16
2025.02.13 03,2025.02.13,3:00:00,192.191,192.449,192.191,192.443,2844,192.15
2025.02.13 04,2025.02.13,4:00:00,192.438,192.947,192.433,192.757,3183,192.21
2025.02.13 05,2025.02.13,5:00:00,192.757,192.894,192.537,192.565,2982,192.25
2025.02.13 06,2025.02.13,6:00:00,192.565,192.686,192.353,192.383,3399,192.27
2025.02.13 07,2025.02.13,7:00:00,192.387,193.05,192.387,192.984,4695,192.38
2025.02.13 08,2025.02.13,8:00:00,192.98,193.008,192.122,192.153,4631,192.39
2025.02.13 09,2025.02.13,9:00:00,192.149,192.458,192.024,192.329,3905,192.43
2025.02.13 10,2025.02.13,10:00:00,192.326,192.532,192.083,192.134,3419,192.41
2025.02.13 11,2025.02.13,11:00:00,192.133,192.332,191.722,191.917,4461,192.39
2025.02.13 12,2025.02.13,12:00:00,191.913,191.921,191.599,191.801,4144,192.35
2025.02.13 13,2025.02.13,13:00:00,191.805,191.864,191.276,191.441,5383,192.25
2025.02.13 14,2025.02.13,14:00:00,191.443,191.627,191.164,191.615,4806,192.13
2025.02.13 15,2025.02.13,15:00:00,191.619,192.242,191.494,191.771,7132,192.05
2025.02.13 16,2025.02.13,16:00:00,191.776,191.913,191.683,191.866,4152,192.00
2025.02.13 17,2025.02.13,17:00:00,191.871,191.998,191.767,191.782,3288,191.88
2025.02.13 18,2025.02.13,18:00:00,191.78,191.959,191.259,191.704,6816,191.84
